Season,season_id,Team,team_id,player_id,Player,stats_url,2B,3B,AB,AVG,BB,CS,DP,E,G,H,HBP,HR,P,R,RBI,SB,SF,SH,SO
ALPB- 2013,21966,Camden Riversharks,3610,385859,"x Martinez, J",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,16,2,283,.223,20,2,7,18,90,63,5,4,IF,31,35,6,2,6,72
ALPB- 2013,21966,Camden Riversharks,3610,475856,"Jimenez, D",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,8,0,285,.218,62,2,7,11,85,62,0,3,IF,37,27,7,4,1,48
ALPB- 2013,21966,Camden Riversharks,3610,295249,"Bomback, D",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,4,1,47,.213,5,0,0,3,13,10,0,0,IF,2,8,1,0,1,6
ALPB- 2013,21966,Camden Riversharks,3610,442790,"x Drennen, J",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,7,0,222,.212,18,0,3,3,69,47,7,5,OF,26,35,0,3,1,62
ALPB- 2013,21966,Camden Riversharks,3610,612808,"Benedict, R",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,0,0,25,.200,1,0,0,2,12,5,1,0,IF,1,2,1,0,0,5
ALPB- 2013,21966,Camden Riversharks,3610,442799,"x Mayorson, M",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,1,0,76,.197,2,0,1,2,21,15,1,0,IF,5,4,0,0,3,7
ALPB- 2013,21966,Camden Riversharks,3610,534195,"Albaladejo, M",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,1,0,93,.194,6,0,2,3,31,18,2,0,C,8,5,0,0,4,16
ALPB- 2013,21966,Camden Riversharks,3610,442788,"x Lis, E",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,2,0,34,.176,7,0,0,2,14,6,0,0,IF,5,3,0,0,0,15
ALPB- 2013,21966,Camden Riversharks,3610,489700,"x Grieco, M",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,0,0,19,.158,0,0,0,2,6,3,1,0,C,0,2,0,0,0,5
ALPB- 2013,21966,Camden Riversharks,3610,453581,"x Harris, S",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,1,0,7,.143,1,0,1,0,3,1,0,0,C,2,0,0,0,1,4
ALPB- 2013,21966,Camden Riversharks,3610,454075,"x Yan, R",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,0,0,12,.083,2,0,1,0,6,1,0,0,OF,1,0,1,0,0,5
ALPB- 2013,21966,Camden Riversharks,3610,444766,"x Duffy, C",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,0,0,6,.000,2,0,1,0,3,0,0,0,IF,0,0,0,0,0,2
ALPB- 2013,21966,Camden Riversharks,3610,289427,"x Bonvechio, B",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,0,0,1,.000,0,0,0,0,1,0,0,0,IF,0,0,0,0,0,0
ALPB- 2013,21966,Camden Riversharks,3610,442780,"x Quigley, R",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,0,0,1,.000,0,0,0,2,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2013,21966,Camden Riversharks,3610,444765,"x Barnes, J",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,0,0,4,.000,0,0,0,0,3,0,0,0,IF,0,1,0,1,1,2
ALPB- 2013,21966,Camden Riversharks,3610,443906,"x Rodriguez, F",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,0,0,5,.000,0,0,0,0,3,0,0,0,C,0,0,0,0,0,3
ALPB- 2013,21966,Camden Riversharks,3610,442797,"Gabino, A",https://baseball.pointstreak.com/team_stats.html?teamid=3610&seasonid=21966,0,0,4,.000,0,0,0,2,1,0,0,0,P,0,0,0,0,0,1
ALPB- 2013,21966,Long Island Ducks,3609,674249,"x Willis, D",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,0,0,2,.500,0,0,0,1,1,1,0,0,P,0,3,0,2,0,0
ALPB- 2013,21966,Long Island Ducks,3609,127677,"Ford, L",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,2,1,69,.377,5,2,0,0,17,26,0,0,OF,11,7,0,1,0,11
ALPB- 2013,21966,Long Island Ducks,3609,884890,"x Brodin, J",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,21,1,417,.307,41,5,7,11,106,128,6,11,OF,79,49,14,1,0,67
ALPB- 2013,21966,Long Island Ducks,3609,445484,"x Broussard, B",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,11,0,169,.302,9,0,3,2,44,51,2,8,IF,24,20,0,0,0,31
ALPB- 2013,21966,Long Island Ducks,3609,630227,"Nelson, B",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,30,0,483,.298,35,0,21,31,124,144,1,11,IF,72,71,11,5,1,36
ALPB- 2013,21966,Long Island Ducks,3609,425731,"Barfield, J",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,22,2,352,.295,20,2,11,9,86,104,2,7,IF,46,36,4,3,1,45
ALPB- 2013,21966,Long Island Ducks,3609,436810,"x Perales, D",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,14,0,205,.288,11,1,3,0,49,59,2,11,OF,28,41,2,5,2,31
ALPB- 2013,21966,Long Island Ducks,3609,127675,"Binick, K",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,10,1,234,.265,17,4,5,0,68,62,7,2,OF,24,19,4,1,0,25
ALPB- 2013,21966,Long Island Ducks,3609,438039,"Castro, R",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,11,0,296,.260,13,0,16,5,81,77,2,8,C,21,31,0,1,0,51
ALPB- 2013,21966,Long Island Ducks,3609,435501,"Bailey, A",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,24,5,511,.254,28,3,11,6,133,130,1,15,OF,54,57,2,5,0,112
ALPB- 2013,21966,Long Island Ducks,3609,457596,"x Watts, M",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,4,0,63,.254,2,0,1,2,16,16,0,0,IF,5,3,0,1,0,21
ALPB- 2013,21966,Long Island Ducks,3609,445485,"Strieby, R",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,11,0,195,.251,22,0,2,2,53,49,1,4,OF,23,26,1,0,0,58
ALPB- 2013,21966,Long Island Ducks,3609,437438,"Henriquez, R",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,13,1,260,.242,23,1,7,5,79,63,0,7,C,29,28,0,3,1,57
ALPB- 2013,21966,Long Island Ducks,3609,474706,"Hall, B",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,18,0,318,.239,45,0,5,10,91,76,0,16,OF,46,63,2,4,0,102
ALPB- 2013,21966,Long Island Ducks,3609,1377519,"x Kiniry, R",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,7,1,116,.233,19,4,1,3,42,27,1,0,OF,12,6,5,0,0,30
ALPB- 2013,21966,Long Island Ducks,3609,127672,"Navarrete, R",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,21,0,364,.231,25,0,14,3,98,84,8,7,IF,38,38,0,7,0,68
ALPB- 2013,21966,Long Island Ducks,3609,457629,"Phillips, P",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,9,2,221,.222,14,4,5,3,77,49,0,4,IF,33,19,13,2,0,64
ALPB- 2013,21966,Long Island Ducks,3609,437439,"x Suarez, G",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,2,1,86,.221,6,1,1,8,29,19,2,2,IF,13,6,3,0,2,23
ALPB- 2013,21966,Long Island Ducks,3609,127728,"Lyons, D",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,7,4,346,.217,23,3,9,18,107,75,5,0,IF,45,27,4,2,7,53
ALPB- 2013,21966,Long Island Ducks,3609,541402,"x Otanez, W",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,2,0,60,.150,7,0,3,1,16,9,0,2,IF,3,8,0,1,0,14
ALPB- 2013,21966,Long Island Ducks,3609,455647,"x Armenio, A",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,0,1,9,.111,2,0,1,2,4,1,0,0,C,0,4,0,0,0,3
ALPB- 2013,21966,Long Island Ducks,3609,477055,"x Jones, R",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,0,0,0,.000,0,0,0,0,1,0,0,0,P,1,0,0,0,0,0
ALPB- 2013,21966,Long Island Ducks,3609,432722,"x Snell, I",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,0,0,0,.000,0,0,0,1,2,0,0,0,P,2,0,0,0,0,0
ALPB- 2013,21966,Long Island Ducks,3609,336184,"x Fleishman, M",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,0,0,4,.000,2,1,1,0,2,0,0,0,OF,0,0,0,0,0,2
ALPB- 2013,21966,Long Island Ducks,3609,305817,"Lansford, J",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,0,0,1,.000,0,0,0,1,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2013,21966,Long Island Ducks,3609,152119,"Zimmermann, B",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=21966,0,0,1,.000,0,0,0,0,2,0,0,0,P,0,0,0,0,0,1
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,483996,"Snitker, T",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,1,0,17,.353,3,0,0,0,5,6,0,1,C,4,2,0,0,0,5
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,440810,"x Hankerd, C",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,26,2,301,.322,25,0,6,2,81,97,15,22,OF,56,61,1,5,0,50
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,440623,"x Mulhern, R",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,11,0,195,.308,18,1,3,0,51,60,4,9,IF,31,31,0,2,0,55
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,440624,"Osuna, R",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,20,3,450,.296,43,8,13,24,115,133,5,6,IF,70,53,33,5,11,55
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,290099,"Schwaner, N",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,2,0,42,.286,4,0,1,5,11,12,1,1,IF,6,9,0,1,0,11
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,482760,"Opitz, J",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,11,3,185,.281,20,1,5,7,54,52,2,5,IF,31,23,4,1,0,31
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,549106,"x Gac, I",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,2,0,29,.276,3,0,0,0,8,8,0,3,IF,5,9,0,1,0,7
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,440621,"Salas, J",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,19,1,395,.273,24,3,13,8,112,108,6,3,C,36,52,5,4,0,63
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,163093,"x Richard, M",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,11,0,132,.273,9,4,3,3,43,36,7,0,IF,22,10,6,1,2,15
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,441595,"Julio-Ruiz, J",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,21,2,471,.272,34,2,14,5,124,128,4,5,1B,47,53,15,3,0,81
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,294948,"Barton, B",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,19,6,370,.262,30,4,11,5,97,97,2,4,OF,46,37,12,7,4,88
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,440812,"Smith, S",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,17,4,443,.253,36,8,5,2,122,112,7,13,OF,73,50,36,4,9,112
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,442093,"x Webb, D",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,4,2,44,.250,4,1,2,0,10,11,0,0,OF,8,8,2,0,1,11
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,440516,"x Hightower, K",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,1,0,29,.241,1,0,0,3,12,7,0,0,IF,2,1,1,0,1,8
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,440809,"Sutil, W",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,10,0,362,.240,44,0,12,14,110,87,3,5,IF,38,43,11,5,10,40
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,386631,"Nicolas, C",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,18,0,410,.234,41,0,6,10,117,96,7,8,3B,46,34,0,5,2,77
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,440522,"Colina, A",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,14,2,329,.231,20,0,11,3,92,76,2,13,C,37,40,3,2,0,67
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,440622,"x Jones, B",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,4,0,96,.229,7,0,0,12,27,22,0,3,IF,14,13,0,0,0,21
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,125438,"Owens, J",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,17,3,341,.220,42,6,4,4,112,75,7,8,OF,49,34,20,1,2,127
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,311167,"x Osborn, P",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,0,0,5,.200,3,0,0,0,4,1,0,0,3B,2,2,0,0,0,1
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,536130,"x Garner, C",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,1,0,68,.147,4,0,1,0,20,10,1,2,OF,4,6,1,0,0,27
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,453062,"x Carroll, G",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,0,0,19,.105,0,0,1,1,6,2,0,0,C,1,0,0,0,0,5
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,377091,"Hernandez, G",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,0,0,0,.000,0,0,0,2,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2013,21966,Southern Maryland Blue Crabs,3608,364189,"x Thompson, D",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=21966,0,0,0,.000,0,0,0,3,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2012,12585,Lancaster Barnstormers,3613,973550,"x Merchan, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,10,0,115,.391,6,0,6,6,31,45,4,0,SS,15,11,0,0,2,5
ALPB- 2012,12585,Lancaster Barnstormers,3613,290236,"Gailen, B",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,26,3,500,.338,68,6,13,3,134,169,3,22,OF,94,89,25,7,1,75
ALPB- 2012,12585,Lancaster Barnstormers,3613,341881,"Hunt, B",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,11,1,159,.333,15,3,1,9,51,53,2,1,IF,20,20,2,2,1,10
ALPB- 2012,12585,Lancaster Barnstormers,3613,290237,"Godwin, A",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,27,6,532,.327,30,16,17,5,125,174,6,2,OF,93,44,39,1,5,70
ALPB- 2012,12585,Lancaster Barnstormers,3613,582166,"Lentini, F",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,36,2,539,.319,30,8,19,5,136,172,7,19,OF,98,92,32,6,1,83
ALPB- 2012,12585,Lancaster Barnstormers,3613,371872,"Mejia, G",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,8,3,186,.312,20,7,3,12,46,58,3,4,IF,41,18,17,0,2,22
ALPB- 2012,12585,Lancaster Barnstormers,3613,290234,"x Pedroza, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,15,1,232,.310,29,1,2,15,66,72,6,14,IF,39,50,3,2,0,69
ALPB- 2012,12585,Lancaster Barnstormers,3613,290238,"Harvey, R",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,23,0,398,.302,23,3,9,3,109,120,3,27,OF,65,79,3,3,0,128
ALPB- 2012,12585,Lancaster Barnstormers,3613,370201,"Denker, T",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,15,0,175,.297,20,0,6,6,48,52,1,11,2B,36,35,2,2,0,36
ALPB- 2012,12585,Lancaster Barnstormers,3613,128906,"x Tiffee, T",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,14,0,269,.297,18,0,7,10,69,80,3,11,3B,30,46,1,2,0,34
ALPB- 2012,12585,Lancaster Barnstormers,3613,430240,"Frostad, E",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,17,2,312,.295,55,2,3,5,97,92,4,7,C,51,35,4,1,1,56
ALPB- 2012,12585,Lancaster Barnstormers,3613,505683,"Kirkland, K",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,24,3,304,.263,30,2,5,16,87,80,3,17,3B,51,53,3,1,5,101
ALPB- 2012,12585,Lancaster Barnstormers,3613,290230,"Hernandez, F",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,10,0,217,.258,11,0,5,5,66,56,0,6,C,24,29,0,2,5,34
ALPB- 2012,12585,Lancaster Barnstormers,3613,128903,"Everidge, T",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,21,0,404,.255,38,1,16,10,106,103,1,9,1B,38,46,1,7,0,73
ALPB- 2012,12585,Lancaster Barnstormers,3613,345553,"Haines, K",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,3,0,113,.239,16,1,4,6,42,27,0,1,IF,12,8,0,2,1,21
ALPB- 2012,12585,Lancaster Barnstormers,3613,290231,"x Boyer, B",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,8,3,275,.233,18,3,7,11,82,64,2,4,IF,41,25,4,0,5,54
ALPB- 2012,12585,Lancaster Barnstormers,3613,295010,"x Haveman, B",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,0,0,33,.182,0,4,1,0,10,6,0,0,OF,2,3,0,0,0,5
ALPB- 2012,12585,Lancaster Barnstormers,3613,288350,"x Gonzalez, D",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,1,0,23,.130,6,0,0,2,9,3,2,1,SS,4,5,0,0,2,8
ALPB- 2012,12585,Lancaster Barnstormers,3613,290224,"Johnson, A",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,0,0,1,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,1
ALPB- 2012,12585,Lancaster Barnstormers,3613,45630,"Hamulack, T",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,0,0,0,.000,0,0,0,0,2,0,0,0,P,0,0,0,0,0,0
ALPB- 2012,12585,Lancaster Barnstormers,3613,128892,"Bennett, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,0,0,0,.000,0,0,0,1,2,0,0,0,P,0,0,0,0,0,0
ALPB- 2012,12585,Lancaster Barnstormers,3613,290226,"Lo, C",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2012,12585,Lancaster Barnstormers,3613,290227,"Pollok, D",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,0,0,2,.000,0,0,0,2,1,0,0,0,P,0,0,0,0,0,1
ALPB- 2012,12585,Lancaster Barnstormers,3613,290223,"Brackman, M",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,0,0,0,.000,0,0,0,2,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2012,12585,Lancaster Barnstormers,3613,154365,"Halama, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,0,0,2,.000,1,0,0,2,2,0,0,0,P,1,0,0,0,0,0
ALPB- 2012,12585,Lancaster Barnstormers,3613,336438,"Bateman, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2012,12585,Lancaster Barnstormers,3613,318845,"x Ramirez, H",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,0,0,1,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,1
ALPB- 2012,12585,Lancaster Barnstormers,3613,290229,"Vaughan, B",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,0,0,0,.000,0,0,0,0,2,0,0,0,P,0,0,0,0,0,0
ALPB- 2012,12585,Lancaster Barnstormers,3613,154363,"Durbin, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,0,0,3,.000,1,0,0,0,2,0,0,0,P,0,0,0,0,0,1
ALPB- 2012,12585,Lancaster Barnstormers,3613,128895,"x Walrond, L",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=12585,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2012,12585,Somerset Patriots,3604,341794,"x Fox, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,6,1,80,.388,5,0,4,2,21,31,3,7,IF,15,20,0,2,0,10
ALPB- 2012,12585,Somerset Patriots,3604,373306,"Curtis, C",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,10,0,156,.308,14,0,6,3,41,48,2,1,OF,15,18,2,2,3,22
ALPB- 2012,12585,Somerset Patriots,3604,289083,"Hoorelbeke, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,17,0,358,.279,45,0,6,4,100,100,4,20,IF,45,53,0,2,0,92
ALPB- 2012,12585,Somerset Patriots,3604,289082,"x Bynum, F",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,24,6,421,.276,36,4,4,11,112,116,5,2,IF,58,43,26,1,8,79
ALPB- 2012,12585,Somerset Patriots,3604,316127,"x Sanchez, Y",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,14,2,307,.274,5,1,17,9,77,84,0,7,IF,34,38,0,1,5,27
ALPB- 2012,12585,Somerset Patriots,3604,313680,"Holden, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,13,3,321,.268,39,9,3,2,92,86,1,1,OF,40,25,22,2,9,96
ALPB- 2012,12585,Somerset Patriots,3604,367788,"Smith, C",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,9,1,175,.263,19,0,12,4,47,46,0,11,IF,25,30,3,1,0,41
ALPB- 2012,12585,Somerset Patriots,3604,289080,"Donachie, A",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,17,0,269,.257,26,1,11,9,83,69,0,3,C,27,22,1,2,4,65
ALPB- 2012,12585,Somerset Patriots,3604,289086,"Drennen, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,8,2,246,.256,18,0,5,2,78,63,7,8,OF,29,23,6,2,1,53
ALPB- 2012,12585,Somerset Patriots,3604,333983,"Hennigan, D",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,2,0,95,.253,19,1,3,4,35,24,1,0,IF,16,5,3,0,5,10
ALPB- 2012,12585,Somerset Patriots,3604,289087,"x Mathews, A",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,10,1,250,.252,11,1,10,0,68,63,1,4,OF,21,32,1,2,0,37
ALPB- 2012,12585,Somerset Patriots,3604,289089,"Tucker, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,13,1,365,.252,41,9,7,3,96,92,6,2,OF,50,31,16,3,14,51
ALPB- 2012,12585,Somerset Patriots,3604,289085,"Sandoval, F",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,9,3,192,.250,21,2,4,2,53,48,0,2,IF,30,25,3,2,4,36
ALPB- 2012,12585,Somerset Patriots,3604,46184,"Nettles, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,20,0,497,.249,51,0,13,27,138,124,5,9,IF,46,73,0,7,0,79
ALPB- 2012,12585,Somerset Patriots,3604,153111,"DeGeorge, D",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,17,2,264,.239,17,3,8,13,94,63,3,2,IF,34,18,2,2,7,53
ALPB- 2012,12585,Somerset Patriots,3604,1377519,"x Kiniry, R",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,2,0,103,.233,13,3,2,1,46,24,1,0,OF,11,5,8,0,4,27
ALPB- 2012,12585,Somerset Patriots,3604,289084,"x Rundgren, R",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,2,1,102,.216,2,0,3,6,30,22,1,0,IF,11,12,2,2,0,16
ALPB- 2012,12585,Somerset Patriots,3604,143750,"Carter, Y",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,8,1,263,.209,20,1,11,6,82,55,1,12,C,33,38,7,1,2,69
ALPB- 2012,12585,Somerset Patriots,3604,289081,"x Santangelo, L",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,0,0,92,.207,7,0,4,2,27,19,0,1,C,7,5,1,0,2,25
ALPB- 2012,12585,Somerset Patriots,3604,305806,"x Mack, D",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,2,1,44,.136,4,0,1,1,13,6,0,1,OF,5,3,2,0,2,9
ALPB- 2012,12585,Somerset Patriots,3604,892309,"Merritt, R",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,0,0,0,.000,0,0,0,1,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2012,12585,Somerset Patriots,3604,314200,"Dobies, A",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2012,12585,Somerset Patriots,3604,390161,"Fischer, M",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,0,0,1,.000,0,0,0,,1,0,0,0,PH,0,0,0,0,0,0
ALPB- 2012,12585,Somerset Patriots,3604,289075,"x Rupe, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=12585,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2012,12585,Sugar Land Skeeters,34136,290838,"x VanOstrand, J",https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=12585,8,1,95,.368,15,0,4,2,27,35,1,3,IF,14,20,0,3,0,9
